,squareMeters,price
4782,80143,8026359.5
4783,38454,3848412.0
4784,70573,7061764.6
4785,44584,4468024.2
4786,46953,4699973.6
4787,87960,8801034.7
4788,10051,1010724.8
4789,14044,1409581.1
4790,83252,8326479.2
4791,46183,4621605.7
4792,17256,1729036.4
4793,59111,5919005.8
4794,41732,4177464.8
4795,6912,691629.6
4796,8719,875984.3
4797,15670,1572432.7
4798,54669,5472646.2
4799,71164,7121656.9
4800,8497,856430.8
4801,27296,2736257.3
4802,65201,6524351.5
4803,7729,781939.4
4804,64186,6419507.1
4805,75571,7563298.1
4806,40943,4097629.0
4807,88884,8894048.0
4808,96228,9629903.8
4809,57859,5796496.5
4810,58239,5831545.9
4811,7859,796540.8
4812,37111,3718382.9
4813,90304,9033809.0
4814,87906,8799360.4
4815,47839,4792795.3
4816,91637,9166209.6
4817,92591,9265884.1
4818,26614,2673620.8
4819,45955,4599926.8
4820,6712,678200.1
4821,89725,8985353.3
4822,48776,4879354.1
4823,63953,6400710.4
4824,40508,4060440.5
4825,49310,4943199.6
4826,69164,6929542.7
4827,61402,6149729.0
4828,53749,5381187.9
4829,73140,7325048.9
4830,34338,3442319.6
4831,52525,5257813.9
4832,53753,5385374.9
4833,58713,5879478.4
4834,40155,4028472.9
4835,32805,3281975.4
4836,848,94998.3
4837,67073,6713052.6
4838,14520,1456205.0
4839,65986,6605910.6
4840,15246,1531089.0
4841,62613,6268368.9
4842,26348,2641767.0
4843,44633,4470611.0
4844,33126,3317019.9
4845,62872,6293741.4
4846,69429,6945733.7
4847,67034,6710309.4
4848,63817,6391540.9
4849,41705,4173470.0
4850,31025,3110889.6
4851,33532,3362452.1
4852,27924,2805108.1
4853,3996,402010.9
4854,80524,8060508.7
4855,63190,6323436.2
4856,62757,6281435.6
4857,54682,5477375.3
4858,87987,8810668.6
4859,98157,9823508.1
4860,81019,8112092.5
4861,92296,9237027.8
4862,51579,5161447.9
4863,41042,4112280.0
4864,1737,179334.4
4865,97725,9777735.1
4866,30317,3035229.9
4867,54146,5422823.0
4868,32599,3265978.3
4869,77491,7751876.1
4870,41164,4119024.1
4871,3189,322194.1
4872,97691,9781758.1
4873,38486,3850352.1
4874,68232,6828383.2
4875,42893,4291975.4
4876,7042,711173.2
4877,48678,4877324.8
4878,14938,1499161.1
4879,62596,6266459.0
4880,69722,6972996.2
4881,10564,1062047.2
4882,49996,5001283.1
4883,47327,4737050.1
4884,85489,8555341.9
4885,54667,5473221.9
4886,72507,7252211.9
4887,68113,6817735.7
4888,84587,8468745.0
4889,88036,8804243.7
4890,91395,9145192.7
4891,81805,8186061.3
4892,47253,4728903.8
4893,44924,4496017.5
4894,62027,6211934.3
4895,65583,6565646.3
4896,47006,4707409.7
4897,36108,3617759.1
4898,56329,5638765.7
4899,94212,9427260.4
4900,47063,4713133.9
4901,45985,4604960.8
4902,39269,3930292.7
4903,4727,477285.4
4904,24677,2469125.8
4905,42936,4300587.6
4906,93013,9307630.5
4907,70881,7092821.2
4908,99130,9916962.3
4909,82113,8212303.6
4910,3475,355722.8
4911,23863,2397991.0
4912,25602,2564047.1
4913,81021,8107700.5
4914,25307,2538791.4
4915,18262,1834387.1
4916,48077,4812989.8
4917,94973,9502380.5
4918,32138,3224251.4
4919,10854,1096077.3
4920,80306,8037519.4
4921,1138,117207.6
4922,24045,2407159.1
4923,20860,2091881.2
4924,57790,5787991.2
4925,73517,7355043.1
4926,137,21201.1
4927,69685,6973812.6
4928,11104,1116580.6
4929,65060,6514250.3
4930,25655,2573091.1
4931,13285,1334194.4
4932,84706,8473043.0
4933,98298,9843812.5
4934,74921,7494913.2
4935,9771,983421.5
4936,77561,7760341.9
4937,40104,4020381.0
4938,4308,432778.3
4939,14004,1410301.4
4940,85829,8592258.5
4941,73776,7383860.2
4942,86253,8633980.8
4943,85423,8548531.2
4944,11757,1183388.3
4945,33761,3381494.1
4946,33749,3379893.6
4947,83865,8395225.2
4948,79067,7914438.4
4949,91698,9177134.3
4950,22973,2302445.1
4951,27838,2787148.3
4952,21832,2186291.0
4953,291,38413.3
4954,46666,4668103.1
4955,88329,8841056.4
4956,37103,3714959.7
4957,29789,2984021.4
4958,1399,148407.9
4959,13696,1371950.3
4960,79354,7939210.1
4961,93656,9369720.7
4962,16247,1634324.0
4963,97330,9739677.6
4964,78982,7905259.7
4965,78367,7847930.5
4966,98729,9873352.2
4967,97651,9769739.8
4968,69203,6926561.3
4969,44416,4450953.1
4970,68494,6854981.2
4971,59545,5958908.0
4972,66784,6679374.2
4973,69375,6952253.3
4974,75990,7605199.6
4975,92539,9260585.1
4976,57720,5777415.7
4977,44961,4501549.7
4978,20964,2101237.1
4979,42734,4279195.0
4980,23895,2396762.2
4981,13877,1397190.3
4982,46470,4650661.2
4983,17317,1738012.1
4984,47542,4764418.6
4985,82408,8248881.7
4986,9434,954722.3
4987,16467,1659656.4
4988,56296,5637090.6
4989,48789,4887322.7
4990,5769,588379.5
4991,51827,5192441.7
4992,9115,914381.7
4993,12641,1270857.4
4994,26966,2709495.2
4995,65479,6553618.0
4996,47583,4762269.2
4997,93184,9321499.2
4998,1254,128928.1
4999,95328,9538747.0
5000,7388,750538.8
5001,34555,3467129.3
5002,61310,6132679.6
5003,20714,2077129.3
5004,94704,9480933.7
5005,13353,1338753.1
5006,57475,5753644.7
5007,84795,8481583.2
5008,70465,7052303.2
5009,68270,6835596.8
5010,26389,2646987.3
5011,57552,5759074.3
5012,84291,8432314.8
5013,60059,6008916.0
5014,91513,9152366.2
5015,70544,7055619.2
5016,16565,1663375.5
5017,75865,7595183.7
5018,29758,2982078.1
5019,95566,9564576.2
5020,1090,118270.3
5021,98319,9837654.4
5022,18693,1876877.5
5023,21781,2187037.1
5024,33662,3370242.0
5025,94420,9453347.0
5026,53313,5334996.5
5027,54060,5414753.0
5028,67709,6782857.4
5029,85740,8579832.0
5030,28659,2869081.3
5031,30217,3033408.4
5032,58165,5819124.1
5033,4014,404625.7
5034,13523,1358157.5
5035,49772,4985835.7
5036,85904,8594924.6
5037,22541,2264203.1
5038,39132,3920808.8
5039,32785,3284948.1
5040,69831,6990205.5
5041,80301,8042286.1
5042,10802,1086000.8
5043,87853,8789947.1
5044,86424,8654131.8
5045,44595,4460946.8
5046,60056,6011032.5
5047,30896,3097036.8
5048,54484,5456741.1
5049,16571,1663083.3
5050,87858,8786967.0
5051,19869,1992188.1
5052,54298,5432285.7
5053,8191,823318.1
5054,79950,7997513.7
5055,73332,7339665.0
5056,31669,3174122.8
5057,97412,9747182.2
5058,63163,6324361.8
5059,43907,4392043.7
5060,64260,6427856.8
5061,42585,4266978.0
5062,35108,3515504.9
5063,12127,1214434.8
5064,63669,6372430.1
5065,24278,2430050.0
5066,18937,1899216.1
5067,82865,8296881.1
5068,58599,5862285.0
5069,85101,8517678.5
5070,95649,9567841.2
5071,2448,251247.0
5072,31539,3158408.0
5073,96853,9689548.7
5074,64718,6476248.3
5075,5263,530890.4
5076,1115,129053.4
5077,35568,3558401.8
5078,98423,9843291.1
5079,78772,7887820.5
5080,6592,666733.4
5081,22773,2283953.9
5082,4800,489132.5
5083,65322,6543253.5
5084,29310,2932138.0
5085,70742,7091010.3
5086,60239,6032661.8
5087,35693,3579115.2
5088,8395,842343.9
5089,81718,8179978.5
5090,79368,7940744.3
5091,35420,3543382.0
5092,33267,3329395.8
5093,57971,5800901.3
5094,17686,1777384.0
5095,59159,5921171.7
5096,75700,7571506.3
5097,92384,9239195.4
5098,87425,8748652.4
5099,18040,1813007.6
5100,68992,6907585.5
5101,10141,1020755.7
5102,83647,8367526.3
5103,94846,9492403.4
5104,42105,4211221.5
5105,49833,4991168.7
5106,35825,3587596.2
5107,69428,6944939.3
5108,77287,7734572.4
5109,13166,1323421.9
5110,46131,4619824.5
5111,37111,3720632.1
5112,46540,4656975.9
5113,32369,3242795.3
5114,2192,226924.9
5115,22752,2284238.8
5116,43252,4326741.0
5117,64697,6474788.5
5118,93168,9321665.2
5119,94681,9476231.8
5120,27903,2800107.7
5121,2943,302523.5
5122,80746,8077153.3
5123,13449,1356395.6
5124,66907,6703560.2
5125,83377,8342685.3
5126,77849,7789805.2
5127,92759,9280104.2
5128,47283,4734429.2
5129,96593,9665702.9
5130,71226,7127541.5
5131,49136,4919606.6
5132,67434,6749956.7
5133,55324,5535750.4
5134,43410,4346921.6
5135,54919,5497882.6
5136,3880,394027.3
5137,7028,711682.5
5138,31433,3152681.6
5139,83521,8360843.7
5140,60797,6088961.2
5141,86284,8632859.0
5142,44966,4497556.0
5143,18932,1897312.1
5144,91250,9129722.7
5145,92563,9262042.3
5146,48319,4839740.8
5147,27565,2760622.9
5148,38455,3851261.0
5149,66180,6619700.3
5150,43037,4310516.5
5151,49365,4941743.6
5152,7364,746098.0
5153,49588,4963749.8
5154,51957,5199371.1
5155,31383,3144398.8
5156,97271,9738138.1
5157,74271,7430269.2
5158,37217,3729864.0
5159,61295,6135795.5
5160,53067,5312209.1
5161,45732,4583088.1
5162,73470,7356027.1
5163,75839,7595476.9
5164,19658,1969247.5
5165,67974,6797812.1
5166,14195,1421839.1
5167,12624,1268100.1
5168,12739,1278581.0
5169,50567,5058199.3
5170,25079,2515722.8
5171,14856,1490234.8
5172,48408,4844150.0
5173,9423,944455.0
5174,82614,8269246.2
5175,15726,1580718.3
5176,78671,7868709.3
5177,20197,2027294.0
5178,30713,3079646.1
5179,83019,8307344.3
5180,34639,3474105.7
5181,19606,1972219.9
5182,54753,5482557.0
5183,35750,3587011.1
5184,40776,4083372.5
5185,76938,7697356.0
5186,22421,2245981.6
5187,78379,7845253.2
5188,28804,2884048.8
5189,2434,253611.3
5190,23281,2329260.4
5191,92417,9242684.1
5192,82560,8258817.2
5193,24936,2498112.0
5194,3261,333334.3
5195,86526,8668619.3
5196,81673,8171876.3
5197,17901,1791955.1
5198,86179,8622983.3
5199,84465,8455710.3
5200,37916,3798906.4
5201,20852,2096217.3
5202,86258,8632872.8
5203,25784,2579008.5
5204,27925,2805117.1
5205,59522,5959601.6
5206,31741,3186350.4
5207,37491,3756011.6
5208,74283,7441067.7
5209,1251,128837.4
5210,6389,645862.1
5211,92090,9210284.0
5212,85562,8560277.7
5213,90722,9075929.9
5214,66159,6622247.1
5215,71481,7153828.7
5216,20166,2022517.2
5217,14635,1471115.7
5218,9180,926287.1
5219,45330,4538131.8
5220,39486,3955805.7
5221,85448,8548169.3
5222,54941,5500531.0
5223,46317,4634439.0
5224,36842,3686933.3
5225,40101,4023279.9
5226,38586,3866990.2
5227,14274,1432787.0
5228,63860,6392454.7
5229,34891,3496198.0
5230,98433,9851666.0
5231,98827,9886586.4
5232,52100,5212486.8
5233,19185,1926146.6
5234,58027,5807819.5
5235,93409,9342104.3
5236,28193,2830504.8
5237,24936,2503388.5
5238,5579,567203.0
5239,87479,8752889.4
5240,60824,6086663.5
5241,54888,5494594.7
5242,46865,4690710.0
5243,41143,4116195.3
5244,61847,6190109.4
5245,16016,1611775.6
5246,30159,3021149.3
5247,32597,3269431.3
5248,91824,9191892.1
5249,90097,9020358.3
5250,85854,8592747.1
5251,6556,665259.7
5252,83808,8396265.2
5253,41301,4138612.7
5254,51517,5155871.8
5255,94856,9488018.4
5256,3818,383235.1
5257,24297,2432581.2
5258,80656,8072208.2
5259,84254,8436781.0
5260,96140,9615267.7
5261,4261,433557.6
5262,9502,957812.5
5263,46390,4645999.0
5264,77989,7809037.7
5265,36563,3668071.2
5266,27492,2749560.2
5267,63720,6380496.0
5268,88328,8836891.0
5269,10559,1059700.1
5270,36799,3680514.8
5271,52899,5297388.6
5272,67697,6775896.3
5273,82372,8241290.2
5274,93197,9325361.9
5275,68703,6874684.7
5276,44626,4468759.4
5277,48809,4884591.2
5278,61152,6121942.7
5279,25230,2528241.0
5280,55153,5521415.7
5281,15320,1541104.1
5282,62064,6210682.3
5283,84285,8439379.3
5284,35067,3515220.2
5285,70945,7099572.1
5286,69348,6937939.6
5287,23705,2381470.0
5288,53359,5340229.8
5289,52801,5286434.9
5290,79109,7917767.1
5291,6305,640701.2
5292,19739,1979188.1
5293,72838,7285684.8
5294,94639,9472276.1
5295,43503,4357290.0
5296,36489,3653934.6
5297,67397,6749164.3
5298,22136,2218930.7
5299,66819,6694413.9
5300,39688,3974008.3
5301,66670,6669170.4
5302,66274,6632910.5
5303,67125,6717281.3
5304,72239,7226199.3
5305,71846,7185293.9
5306,73190,7331191.1
5307,20258,2033594.1
5308,79176,7919191.6
5309,54927,5494599.7
5310,62960,6305088.3
5311,7002,710140.5
5312,65029,6507042.1
5313,71876,7194841.9
5314,81468,8152781.9
5315,80823,8088333.4
5316,57132,5724484.4
5317,29528,2954357.6
5318,80759,8087126.9
5319,94540,9460696.2
5320,48070,4812736.3
5321,8962,906747.8
5322,41738,4176013.9
5323,62314,6241387.7
5324,50668,5071084.6
5325,2725,280421.4
5326,88205,8827584.8
5327,51785,5191640.3
5328,52284,5236681.3
5329,77411,7746795.8
5330,50875,5097157.1
5331,5640,567329.8
5332,4371,440119.0
5333,98257,9828903.1
5334,90499,9057504.7
5335,622,63977.0
5336,40777,4085326.3
5337,1008,102749.5
5338,57718,5781612.3
5339,17167,1722105.4
5340,46131,4616542.3
5341,40567,4065377.1
5342,77151,7718218.6
5343,94943,9497260.1
5344,31179,3126446.8
5345,80693,8078843.8
5346,16145,1624354.8
5347,9678,971236.8
5348,73554,7358902.4
5349,6914,697528.6
5350,2995,303184.9
5351,68245,6827724.5
5352,52649,5272349.4
5353,39040,3905700.9
5354,33936,3406131.8
5355,18762,1880746.1
5356,40952,4104641.4
5357,90404,9048377.4
5358,94947,9501779.0
5359,81866,8192664.7
5360,49909,4994456.6
5361,31042,3111504.7
5362,35810,3589881.1
5363,2985,301138.1
5364,63693,6375077.5
5365,94754,9481349.0
5366,15162,1521757.2
5367,32956,3305549.3
5368,96224,9627880.0
5369,86806,8683516.1
5370,42537,4256423.0
5371,77045,7708578.3
5372,76912,7695798.5
5373,33814,3390442.4
5374,4052,416251.2
5375,634,66144.0
5376,32325,3237949.9
5377,59348,5939099.5
5378,40148,4023820.3
5379,62064,6216761.7
5380,23172,2319447.5
5381,80277,8038200.9
5382,62236,6224903.1
5383,58110,5814953.3
5384,99952,9998411.0
5385,9780,982222.2
5386,26230,2630871.5
5387,44509,4454810.5
5388,94182,9426417.5
5389,28309,2838029.9
5390,98710,9877813.4
5391,6362,644794.4
5392,21857,2191307.6
5393,60064,6014103.5
5394,41526,4163200.4
5395,65163,6521655.8
5396,38355,3840740.2
5397,8020,810755.2
5398,95780,9583143.1
5399,63267,6335282.7
5400,69314,6940209.0
5401,37781,3781636.0
5402,77210,7729101.9
5403,50792,5089100.1
5404,98934,9902124.3
5405,74265,7437378.4
5406,93180,9324362.6
5407,4809,484933.3
5408,91673,9170900.1
5409,13027,1306637.1
5410,40010,4006702.2
5411,86019,8611760.4
5412,65427,6544509.3
5413,52202,5225648.0
5414,85345,8541574.5
5415,7472,753639.1
5416,60167,6023926.4
5417,822,86104.4
5418,17889,1797252.2
5419,78122,7815968.8
5420,39831,3989679.3
5421,67947,6798431.0
5422,90265,9026973.0
5423,21522,2157060.8
5424,79298,7935780.7
5425,6481,660339.7
5426,87204,8729160.7
5427,19526,1962173.9
5428,61527,6157867.7
5429,52141,5215581.0
5430,45370,4545472.1
5431,38511,3852614.5
5432,54462,5458103.1
5433,83847,8386564.8
5434,70213,7025651.1
5435,22328,2243514.8
5436,72870,7293420.7
5437,34980,3507649.6
5438,73136,7325694.6
5439,90087,9015048.5
5440,16714,1675672.8
5441,52455,5250717.1
5442,10817,1087354.0
5443,95367,9539232.0
5444,94018,9414111.4
5445,38947,3897019.6
5446,46976,4705156.6
5447,34673,3473056.1
5448,17392,1745197.1
5449,43359,4341769.1
5450,32309,3242419.2
5451,88352,8844632.7
5452,50878,5089157.6
5453,60886,6090272.5
5454,63792,6381705.0
5455,85215,8526942.0
5456,80998,8107792.2
5457,29250,2935648.5
5458,37941,3796341.3
5459,11242,1127009.0
5460,91558,9158541.2
5461,87819,8782664.6
5462,10035,1006634.5
5463,57676,5769101.1
5464,20297,2035832.2
5465,68006,6812540.0
5466,48994,4904547.2
5467,66738,6680395.5
5468,22855,2289561.7
5469,21196,2124683.4
5470,36702,3678080.0
5471,76612,7670470.0
5472,22974,2300702.0
5473,16348,1640404.8
5474,50109,5019832.8
5475,41759,4181321.5
5476,19572,1969866.7
5477,712,80879.9
5478,88172,8818402.8
5479,46944,4699401.5
5480,79649,7976501.9
5481,27488,2756731.4
5482,10972,1105258.7
5483,17797,1792290.2
5484,16252,1630793.8
5485,71603,7169029.0
5486,87022,8707681.2
5487,62289,6233774.8
5488,5825,598186.6
5489,85225,8527022.3
5490,5820,592006.0
5491,90539,9069445.2
5492,35233,3536738.0
5493,98559,9862559.1
5494,58056,5809089.8
5495,91207,9126333.4
5496,67923,6799955.8
5497,12641,1272159.2
5498,35691,3582171.6
5499,48627,4871835.0
5500,5183,521772.3
5501,16631,1667835.3
5502,18144,1819929.0
5503,10586,1066983.1
5504,64235,6431380.2
5505,88584,8867048.1
5506,2310,234237.2
5507,55217,5526674.7
5508,64539,6457482.2
5509,90947,9103454.4
5510,68837,6889494.7
5511,60721,6073407.5
5512,51459,5149505.2
5513,12820,1283027.8
5514,20734,2077771.5
5515,91988,9206879.6
5516,40286,4035154.3
5517,10719,1076789.8
5518,17783,1778779.3
5519,72065,7210625.5
5520,58626,5866206.3
5521,13147,1326980.7
5522,90304,9044776.0
5523,80780,8088913.6
5524,82301,8232053.2
5525,78039,7804837.0
5526,92783,9281484.6
5527,67134,6719369.2
5528,27792,2786854.7
5529,96637,9667457.8
5530,36877,3695191.8
5531,88120,8816378.9
5532,4385,445694.6
5533,75903,7594699.0
5534,1171,126268.7
5535,44615,4465651.2
5536,65543,6559662.8
5537,17246,1728544.7
5538,7236,725656.3
5539,32078,3209311.2
5540,82184,8221783.1
5541,6686,675399.0
5542,18536,1856793.4
5543,52683,5274308.7
5544,32286,3233772.8
5545,34796,3483606.1
5546,26669,2671083.9
5547,47606,4763586.1
5548,91435,9153666.9
5549,889,92858.9
5550,67511,6759802.6
5551,52655,5266351.0
5552,82432,8245134.5
5553,75680,7572315.9
5554,28543,2859167.0
5555,66851,6691843.0
5556,49031,4910323.0
5557,71630,7169854.6
5558,25362,2545732.5
5559,87412,8745542.0
5560,41057,4106731.4
5561,93325,9346064.0
5562,40330,4034416.8
5563,5134,519772.4
5564,93443,9349955.5
5565,55558,5564448.0
5566,61694,6172206.1
5567,32713,3278723.0
5568,9428,944839.1
5569,92032,9212773.2
5570,28091,2815613.5
5571,54706,5475756.0
5572,97429,9751706.1
5573,7808,789027.8
5574,60265,6033313.0
5575,57850,5789083.3
5576,72554,7268379.4
5577,6966,700650.8
5578,79957,8003950.0
5579,3629,369764.1
5580,8732,876270.1
5581,56514,5652969.1
5582,20533,2056508.9
5583,16625,1664023.4
5584,12313,1240834.8
5585,68052,6805894.2
5586,35383,3548725.9
5587,8977,905128.5
5588,79356,7940419.1
5589,67639,6768972.2
5590,21145,2119485.7
5591,26009,2606754.7
5592,68580,6863504.7
5593,88780,8887352.6
5594,72114,7215802.0
5595,89756,8980810.8
5596,1770,183765.5
5597,20109,2017287.6
5598,61067,6110904.3
5599,30690,3072879.5
5600,12161,1218405.5
5601,47364,4739985.9
5602,57066,5711304.1
5603,97760,9780377.1
5604,47476,4761612.0
5605,32176,3220156.9
5606,98547,9865243.1
5607,86171,8621486.1
5608,65711,6579419.2
5609,73585,7359509.9
5610,26665,2671587.1
5611,69094,6919039.8
5612,27538,2761292.0
5613,64922,6500624.3
5614,74600,7461192.4
5615,56595,5664278.4
5616,18037,1805824.9
5617,56587,5670619.6
5618,20105,2017609.9
5619,46322,4632807.5
5620,31301,3142338.8
5621,91952,9207839.5
5622,92948,9297047.7
5623,66812,6687761.6
5624,76424,7647871.1
5625,14823,1484434.3
5626,26682,2675367.1
5627,12995,1305488.6
5628,94789,9484024.2
5629,34703,3476698.6
5630,9691,978280.6
5631,84118,8416992.6
5632,39272,3936310.0
5633,51037,5107476.8
5634,17325,1737822.7
5635,39104,3920958.7
5636,11247,1129896.8
5637,87000,8700807.8
5638,99999,10006771.2
5639,55888,5594957.1
5640,75296,7535664.5
5641,83512,8358211.5
5642,22825,2289049.8
5643,58287,5837331.6
5644,91441,9155265.3
5645,57564,5758203.9
5646,82280,8235158.9
5647,62646,6273246.5
5648,50133,5019119.3
5649,69719,6982744.3
5650,81840,8186999.6
5651,7851,793981.2
5652,76564,7662557.9
5653,2095,213708.1
5654,13287,1335371.3
5655,94457,9455820.1
5656,96573,9664738.3
5657,97898,9794464.1
5658,18642,1865856.3
5659,52259,5236500.3
5660,68362,6840206.6
5661,66395,6647572.6
5662,10590,1060141.3
5663,51271,5133444.8
5664,91436,9151236.7
5665,68072,6812764.9
5666,12172,1218235.7
5667,34750,3478934.3
5668,52832,5292504.3
5669,87683,8774909.3
5670,25145,2521346.8
5671,18426,1854935.6
5672,9381,943600.8
5673,81658,8171711.8
5674,10028,1009529.2
5675,76352,7641804.6
5676,21247,2136110.4
5677,84805,8486115.4
5678,8928,896505.8
5679,14762,1484350.2
5680,53454,5349280.6
5681,35409,3546437.2
5682,53161,5320392.3
5683,12760,1284972.5
5684,42826,4287076.8
5685,58394,5848843.1
5686,95143,9517871.0
5687,46532,4661805.0
5688,42272,4228013.9
5689,42981,4300680.4
5690,62384,6242453.5
5691,81653,8166002.5
5692,63278,6332923.1
5693,95307,9537644.4
5694,72545,7260052.1
5695,66777,6685851.8
5696,61001,6105043.3
5697,65790,6589425.1
5698,35948,3596039.8
5699,54929,5498846.5
5700,18397,1846201.0
5701,4623,468494.9
5702,58433,5848135.8
5703,79767,7981643.3
5704,58036,5809016.7
5705,6051,612527.5
5706,22703,2273445.8
5707,29319,2939576.1
5708,53722,5383626.1
5709,32218,3225722.5
5710,93288,9334856.2
5711,30402,3043179.2
5712,75632,7573328.2
5713,34592,3467169.6
5714,34304,3434850.3
5715,21112,2121485.9
5716,40266,4028831.9
5717,93533,9356028.7
5718,78672,7877999.5
5719,47833,4791653.8
5720,22142,2220957.5
5721,19819,1984840.0
5722,69967,6997746.2
5723,28555,2860957.8
5724,25881,2596473.4
5725,81624,8169425.4
5726,73943,7405498.5
5727,78101,7814923.5
5728,22162,2223268.4
5729,72836,7289126.9
5730,56614,5662574.7
5731,838,92181.3
5732,25946,2600384.9
5733,17250,1734432.1
5734,19387,1940788.0
5735,36503,3659340.7
5736,61752,6181908.8
5737,25136,2520958.1
5738,95989,9610818.7
5739,27665,2771481.1
5740,79169,7918220.0
5741,69642,6974699.6
5742,28727,2877589.1
5743,88940,8896898.3
5744,82978,8299837.7
5745,22374,2244101.2
5746,7169,722385.3
5747,91380,9144773.5
5748,20799,2084113.7
5749,28446,2852653.0
5750,81618,8170899.9
5751,44513,4457308.4
5752,66436,6650734.1
5753,55482,5558268.6
5754,23376,2346829.2
5755,48380,4842254.7
5756,38765,3882491.3
5757,2484,252179.2
5758,5624,566535.4
5759,71541,7159919.5
5760,98857,9889895.6
5761,6948,698524.7
5762,16284,1638521.9
5763,60261,6032370.6
5764,92304,9234228.6
5765,32071,3213146.8
5766,76454,7647961.0
5767,70210,7025129.1
5768,75584,7567791.6
5769,41669,4176148.5
5770,8940,899258.1
5771,79628,7967880.3
5772,52979,5304197.0
5773,75414,7551847.9
5774,91515,9157101.7
5775,68767,6880980.4
5776,90111,9014247.8
5777,1967,207245.9
5778,21843,2186457.8
5779,45049,4519980.0
5780,925,97785.8
5781,53956,5401835.1
5782,3343,344710.4
5783,25942,2601765.1
5784,51171,5125181.1
5785,82629,8267316.2
5786,78721,7875331.7
5787,82900,8295028.3
5788,79399,7946835.6
5789,87078,8714830.2
5790,65246,6529755.8
5791,48271,4835629.8
5792,61311,6137635.8
5793,742,81336.5
5794,55164,5526826.7
5795,37448,3754453.0
5796,34208,3428754.3
5797,21442,2145503.8
5798,69290,6932336.9
5799,15299,1542950.0
5800,30203,3029401.9
5801,74069,7417780.3
5802,780,82916.5
5803,85060,8507007.8
5804,47143,4728886.0
5805,40194,4022680.5
5806,74411,7450324.7
5807,3527,358050.9
5808,85185,8522775.5
5809,68772,6885105.8
5810,6281,636186.6
5811,8319,834891.9
5812,39572,3960690.1
5813,61787,6182153.0
5814,71117,7116581.0
5815,42903,4297348.1
5816,68847,6888091.9
5817,55035,5513804.1
5818,76485,7652091.2
5819,27521,2754134.2
5820,63072,6311417.8
5821,60454,6054212.3
5822,43204,4322877.5
5823,70279,7035681.5
5824,99303,9940504.8
5825,52952,5303295.9
5826,40139,4017300.1
5827,26960,2699467.4
5828,21726,2173491.6
5829,18098,1813099.8
5830,23519,2358426.2
5831,50949,5097163.6
5832,80834,8089908.3
5833,77743,7780280.1
5834,97124,9725279.0
5835,80459,8050098.1
5836,59237,5932547.2
5837,43579,4361420.9
5838,10484,1051974.6
5839,19907,1996937.0
5840,68643,6870485.0
5841,67457,6757663.3
5842,44593,4465177.5
5843,56339,5642801.2
5844,74817,7490782.6
5845,51109,5114433.7
5846,63601,6368141.6
5847,72926,7295797.1
5848,1562,167143.6
5849,2536,258795.8
5850,44175,4418372.5
5851,4069,411451.3
5852,73082,7318776.7
5853,37718,3772814.4
5854,47386,4746476.2
5855,33871,3394030.8
5856,45406,4545686.8
5857,66434,6644460.9
5858,23684,2370875.3
5859,47177,4726802.2
5860,61661,6168562.4
5861,449,50344.1
5862,66648,6670719.9
5863,48757,4879405.7
5864,23558,2359701.0
5865,56223,5629298.6
5866,14137,1425174.1
5867,59386,5942766.0
5868,34826,3488059.1
5869,12785,1284860.9
5870,72587,7265382.8
5871,69804,6984611.7
5872,63915,6396088.2
5873,24415,2442299.9
5874,91007,9101688.4
5875,24023,2405911.8
5876,66716,6678899.3
5877,44653,4473832.2
5878,91013,9111320.0
5879,14725,1484099.7
5880,61115,6116454.1
5881,90925,9094635.7
5882,54717,5478930.9
5883,53708,5378041.6
5884,55413,5551048.8
5885,74875,7495681.7
5886,65844,6587579.8
5887,28613,2862135.7
5888,99458,9957307.4
5889,69399,6940277.3
5890,51237,5130743.7
5891,29276,2928782.7
5892,50938,5103724.4
5893,39614,3968931.1
5894,5758,581130.0
5895,60562,6061364.4
5896,28048,2806887.8
5897,92649,9270413.5
5898,16354,1645035.9
5899,50418,5047372.6
5900,20075,2010227.0
5901,54729,5479404.1
5902,34767,3481346.7
5903,31388,3145817.5
5904,37134,3718807.5
5905,14011,1408285.2
5906,87589,8769157.6
5907,40993,4102780.7
5908,92811,9293471.4
5909,26867,2690300.0
5910,49170,4923152.1
5911,77081,7711931.5
5912,66959,6699322.0
5913,82458,8250503.1
5914,85615,8572770.9
5915,61803,6187398.5
5916,93190,9322069.8
5917,79240,7928275.4
5918,86184,8625590.3
5919,57097,5715926.1
5920,683,76430.9
5921,22255,2239467.2
5922,43586,4366236.5
5923,55472,5553013.8
5924,58253,5832546.4
5925,46308,4639736.9
5926,65961,6600131.7
5927,77262,7732674.0
5928,48399,4847310.7
5929,75402,7545050.3
5930,54750,5481119.0
5931,25968,2601762.2
5932,28993,2902643.8
5933,28605,2866459.3
5934,68184,6823394.8
5935,98283,9833681.3
5936,95238,9530991.9
5937,67519,6754271.4
5938,33608,3365171.8
5939,22851,2287033.1
5940,69165,6919982.9
5941,15321,1533279.4
5942,74477,7454179.4
5943,17668,1771537.5
5944,19794,1985050.2
5945,21294,2140798.7
5946,56753,5682190.2
5947,35753,3580868.7
5948,14118,1418040.1
5949,39307,3937946.9
5950,21477,2152653.2
5951,52264,5230980.6
5952,61350,6139665.5
5953,71993,7211507.2
5954,60450,6051258.6
5955,42791,4281322.8
5956,9289,934488.8
5957,84888,8489801.7
